<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2025.01.13,00:45:00,119558.49,119560.704309029,119509.930487805,119509.930487805,2553,0,2553
2025.01.13,01:00:00,119509.930487805,119516.042430333,119461.37097561,119461.37097561,2554,0,2554
2025.01.13,01:15:00,119461.37097561,119468.873869872,119411.967083004,119412.811463415,2555,0,2555
2025.01.13,01:30:00,119412.811463415,119433.015593847,119364.25195122,119364.25195122,2556,0,2556
2025.01.13,01:45:00,119364.25195122,119382.448439993,119304.587099628,119315.692439024,2557,0,2557
2025.01.13,02:00:00,119315.692439024,119325.448740213,119263.133661205,119267.132926829,2558,0,2558
2025.01.13,02:15:00,119267.132926829,119277.598513168,119216.130669977,119218.573414634,2559,0,2559
2025.01.13,02:30:00,119218.573414634,119237.430299646,119170.013902439,119170.013902439,2560,0,2560
2025.01.13,02:45:00,119170.013902439,119176.186280118,119121.454390244,119121.454390244,2561,0,2561
2025.01.13,03:00:00,119121.454390244,119140.704425924,119072.894878049,119072.894878049,2562,0,2562
2025.01.13,03:15:00,119072.894878049,119092.355831241,119024.335365854,119024.335365854,2563,0,2563
2025.01.13,03:30:00,119024.335365854,119048.132103223,118969.248631812,118975.775853659,2564,0,2564
2025.01.13,03:45:00,118975.775853659,118996.494685559,118927.216341463,118927.216341463,2565,0,2565
2025.01.13,04:00:00,118927.216341463,118932.012087217,118869.315812504,118878.656829268,2566,0,2566
2025.01.13,04:15:00,118878.656829268,118890.099203906,118830.097317073,118830.097317073,2567,0,2567
2025.01.13,04:30:00,118830.097317073,118834.631497782,118772.864065714,118781.537804878,2568,0,2568
2025.01.13,04:45:00,118781.537804878,118797.887977528,118732.699185069,118732.978292683,2569,0,2569
2025.01.13,05:00:00,118732.978292683,118738.429911598,118684.418780488,118684.418780488,2570,0,2570
2025.01.13,05:15:00,118684.418780488,118701.755377213,118635.859268293,118635.859268293,2571,0,2571
2025.01.13,05:30:00,118635.859268293,118648.034415643,118573.566960236,118587.299756098,2572,0,2572
2025.01.13,05:45:00,118587.299756098,118597.07814726,118528.526648984,118538.740243902,2573,0,2573
2025.01.13,06:00:00,118538.740243902,118560.34938759,118490.180731707,118490.180731707,2574,0,2574
2025.01.13,06:15:00,118490.180731707,118509.983812815,118427.393212658,118441.621219512,2575,0,2575
2025.01.13,06:30:00,118441.621219512,118458.907701207,118391.122326013,118393.061707317,2576,0,2576
2025.01.13,06:45:00,118393.061707317,118414.518438007,118344.502195122,118344.502195122,2577,0,2577
2025.01.13,07:00:00,118344.502195122,118363.922991818,118286.603655647,118295.942682927,2578,0,2578
2025.01.13,07:15:00,118295.942682927,118299.494679918,118247.383170732,118247.383170732,2579,0,2579
2025.01.13,07:30:00,118247.383170732,118259.555558907,118185.152665828,118198.823658537,2580,0,2580
2025.01.13,07:45:00,118198.823658537,118222.862905473,118146.062222859,118150.264146341,2581,0,2581
2025.01.13,08:00:00,118150.264146341,118165.029340391,118098.431836389,118101.704634146,2582,0,2582
2025.01.13,08:15:00,118101.704634146,118117.527775188,118053.145121951,118053.145121951,2583,0,2583
2025.01.13,08:30:00,118053.145121951,118076.095433299,118004.585609756,118004.585609756,2584,0,2584
2025.01.13,08:45:00,118004.585609756,118014.540790264,117953.754709338,117956.026097561,2585,0,2585
2025.01.13,09:00:00,117956.026097561,117978.999398809,117900.785775745,117907.466585366,2586,0,2586
2025.01.13,09:15:00,117907.466585366,117928.418843478,117858.907073171,117858.907073171,2587,0,2587
2025.01.13,09:30:00,117858.907073171,117864.114083673,117798.684925073,117810.347560976,2588,0,2588
2025.01.13,09:45:00,117810.347560976,117831.487104113,117750.872460071,117761.788048781,2589,0,2589
2025.01.13,10:00:00,117761.788048781,117778.04256001,117713.228536585,117713.228536585,2590,0,2590
2025.01.13,10:15:00,117713.228536585,117717.313584184,117664.66902439,117664.66902439,2591,0,2591
2025.01.13,10:30:00,117664.66902439,117676.51188156,117604.787796856,117616.109512195,2592,0,2592
2025.01.13,10:45:00,117616.109512195,117622.844272441,117567.55,117567.55,2593,0,2593
2025.01.13,11:00:00,117567.55,117640.875303841,117567.55,117631.556363636,2594,0,2594
2025.01.13,11:15:00,117631.556363636,117717.399269114,117630.970811346,117695.562727273,2595,0,2595
2025.01.13,11:30:00,117695.562727273,117763.285837887,117695.562727273,117759.569090909,2596,0,2596
2025.01.13,11:45:00,117759.569090909,117828.334690855,117759.569090909,117823.575454545,2597,0,2597
2025.01.13,12:00:00,117823.575454545,117912.422738239,117823.575454545,117887.581818182,2598,0,2598
2025.01.13,12:15:00,117887.581818182,117959.549225195,117887.581818182,117951.588181818,2599,0,2599
2025.01.13,12:30:00,117951.588181818,118039.885183858,117939.619572878,118015.594545455,2600,0,2600
2025.01.13,12:45:00,118015.594545455,118081.964077519,118015.594545455,118079.600909091,2601,0,2601
2025.01.13,13:00:00,118079.600909091,118148.981494516,118074.535994725,118143.607272727,2602,0,2602
2025.01.13,13:15:00,118143.607272727,118218.349614595,118143.607272727,118207.613636364,2603,0,2603
2025.01.13,13:30:00,118207.613636364,118300.344556197,118190.361277185,118271.62,2604,0,2604
2025.01.13,13:45:00,118271.62,118360.041757048,118271.62,118335.626363636,2605,0,2605
2025.01.13,14:00:00,118335.626363636,118404.011846993,118335.626363636,118399.632727273,2606,0,2606
2025.01.13,14:15:00,118399.632727273,118465.819888372,118399.632727273,118463.639090909,2607,0,2607
2025.01.13,14:30:00,118463.639090909,118554.680648818,118447.96019257,118527.645454545,2608,0,2608
2025.01.13,14:45:00,118527.645454545,118614.563540932,118510.072973916,118591.651818182,2609,0,2609
2025.01.13,15:00:00,118591.651818182,118684.618732017,118573.620331748,118655.658181818,2610,0,2610
2025.01.13,15:15:00,118655.658181818,118742.303467247,118640.899880574,118719.664545455,2611,0,2611
2025.01.13,15:30:00,118719.664545455,118815.614109401,118719.664545455,118783.670909091,2612,0,2612
2025.01.13,15:45:00,118783.670909091,118873.738414437,118782.36189082,118847.677272727,2613,0,2613
2025.01.13,16:00:00,118847.677272727,118941.264814003,118844.393085306,118911.683636364,2614,0,2614
2025.01.13,16:15:00,118911.683636364,118984.172630245,118896.009812229,118975.69,2615,0,2615
2025.01.13,16:30:00,118975.69,119058.365302614,118964.516559598,119039.696363636,2616,0,2616
2025.01.13,16:45:00,119039.696363636,119124.273386278,119039.696363636,119103.702727273,2617,0,2617
2025.01.13,17:00:00,119103.702727273,119191.651193658,119103.702727273,119167.709090909,2618,0,2618
2025.01.13,17:15:00,119167.709090909,119262.755782939,119149.95841927,119231.715454545,2619,0,2619
2025.01.13,17:30:00,119231.715454545,119321.160331056,119231.715454545,119295.721818182,2620,0,2620
2025.01.13,17:45:00,119295.721818182,119363.702200268,119295.721818182,119359.728181818,2621,0,2621
2025.01.13,18:00:00,119359.728181818,119451.504187754,119359.728181818,119423.734545455,2622,0,2622
2025.01.13,18:15:00,119423.734545455,119510.691013596,119414.31985379,119487.740909091,2623,0,2623
2025.01.13,18:30:00,119487.740909091,119574.605496888,119482.902085385,119551.747272727,2624,0,2624
2025.01.13,18:45:00,119551.747272727,119637.018024007,119540.867595173,119615.753636364,2625,0,2625
2025.01.13,19:00:00,119615.753636364,119690.756998701,119615.753636364,119679.76,2626,0,2626
2025.01.13,19:15:00,119679.76,119773.626888869,119679.76,119743.766363636,2627,0,2627
2025.01.13,19:30:00,119743.766363636,119825.868465829,119743.766363636,119807.772727273,2628,0,2628
2025.01.13,19:45:00,119807.772727273,119899.05869331,119807.772727273,119871.779090909,2629,0,2629
2025.01.13,20:00:00,119871.779090909,119953.936748562,119871.779090909,119935.785454545,2630,0,2630
2025.01.13,20:15:00,119935.785454545,120008.669994053,119922.96907796,119999.791818182,2631,0,2631
2025.01.13,20:30:00,119999.791818182,120068.381587201,119996.383728714,120063.798181818,2632,0,2632
2025.01.13,20:45:00,120063.798181818,120148.386495897,120045.716397704,120127.804545455,2633,0,2633
2025.01.13,21:00:00,120127.804545455,120197.158563713,120121.934475951,120191.810909091,2634,0,2634
2025.01.13,21:15:00,120191.810909091,120284.066888687,120191.810909091,120255.817272727,2635,0,2635
2025.01.13,21:30:00,120255.817272727,120323.025451109,120255.817272727,120319.823636364,2636,0,2636
2025.01.13,21:45:00,120319.823636364,120409.58429897,120318.831868069,120383.83,2637,0,2637
2025.01.13,22:00:00,120383.83,120456.794190985,120382.619329574,120447.836363636,2638,0,2638
2025.01.13,22:15:00,120447.836363636,120537.794020187,120436.546040364,120511.842727273,2639,0,2639
2025.01.13,22:30:00,120511.842727273,120578.132154108,120511.842727273,120575.849090909,2640,0,2640
2025.01.13,22:45:00,120575.849090909,120671.623377052,120557.499050751,120639.855454545,2641,0,2641
2025.01.13,23:00:00,120639.855454545,120729.693928227,120627.368735157,120703.861818182,2642,0,2642
2025.01.13,23:15:00,120703.861818182,120778.485930412,120703.861818182,120767.868181818,2643,0,2643
2025.01.13,23:30:00,120767.868181818,120854.28313033,120767.868181818,120831.874545455,2644,0,2644
2025.01.13,23:45:00,120831.874545455,120923.040765095,120831.874545455,120895.880909091,2645,0,2645
2025.01.14,00:00:00,120895.880909091,120973.169679075,120895.880909091,120959.887272727,2646,0,2646
2025.01.14,00:15:00,120959.887272727,121039.456509758,120949.564722895,121023.893636364,2647,0,2647
2025.01.14,00:30:00,121023.893636364,121114.736503346,121023.893636364,121087.9,2648,0,2648
2025.01.14,00:45:00,121087.9,121098.701057707,121010.848,121010.848,2649,0,2649
2025.01.14,01:00:00,121010.848,121037.471518957,120932.462279371,120933.796,2650,0,2650
2025.01.14,01:15:00,120933.796,120951.489854928,120843.464999886,120856.744,2651,0,2651
2025.01.14,01:30:00,120856.744,120894.049570609,120767.015803254,120779.692,2652,0,2652
2025.01.14,01:45:00,120779.692,120805.479529499,120695.135489221,120702.64,2653,0,2653
2025.01.14,02:00:00,120702.64,120735.840642648,120613.286049727,120625.588,2654,0,2654
2025.01.14,02:15:00,120625.588,120654.647237798,120530.260825171,120548.536,2655,0,2655
2025.01.14,02:30:00,120548.536,120548.868645193,120452.212316537,120471.484,2656,0,2656
2025.01.14,02:45:00,120471.484,120495.825965874,120376.552243797,120394.432,2657,0,2657
2025.01.14,03:00:00,120394.432,120399.251415565,120316.48088018,120317.38,2658,0,2658
2025.01.14,03:15:00,120317.38,120324.053085595,120229.678417815,120240.328,2659,0,2659
2025.01.14,03:30:00,120240.328,120269.497670078,120163.276,120163.276,2660,0,2660
2025.01.14,03:45:00,120163.276,120173.33925527,120086.224,120086.224,2661,0,2661
2025.01.14,04:00:00,120086.224,120095.409185754,120009.172,120009.172,2662,0,2662
2025.01.14,04:15:00,120009.172,120020.123833288,119932.12,119932.12,2663,0,2663
2025.01.14,04:30:00,119932.12,119935.931897961,119849.762967724,119855.068,2664,0,2664
2025.01.14,04:45:00,119855.068,119891.958903711,119768.480670912,119778.016,2665,0,2665
2025.01.14,05:00:00,119778.016,119800.605803577,119686.222465805,119700.964,2666,0,2666
2025.01.14,05:15:00,119700.964,119738.548157147,119623.912,119623.912,2667,0,2667
2025.01.14,05:30:00,119623.912,119653.556439241,119546.86,119546.86,2668,0,2668
2025.01.14,05:45:00,119546.86,119551.085830201,119455.077007274,119469.808,2669,0,2669
2025.01.14,06:00:00,119469.808,119479.87917726,119373.938298513,119392.756,2670,0,2670
2025.01.14,06:15:00,119392.756,119398.348530015,119315.704,119315.704,2671,0,2671
2025.01.14,06:30:00,119315.704,119318.503126179,119216.984801878,119238.652,2672,0,2672
2025.01.14,06:45:00,119238.652,119257.374162258,119161.6,119161.6,2673,0,2673
2025.01.14,07:00:00,119161.6,119162.59015698,119084.548,119084.548,2674,0,2674
2025.01.14,07:15:00,119084.548,119121.322834304,119001.546930318,119007.496,2675,0,2675
2025.01.14,07:30:00,119007.496,119015.137198454,118926.464643956,118930.444,2676,0,2676
2025.01.14,07:45:00,118930.444,118963.840650046,118853.392,118853.392,2677,0,2677
2025.01.14,08:00:00,118853.392,118857.751909861,118776.34,118776.34,2678,0,2678
2025.01.14,08:15:00,118776.34,118798.565789835,118699.288,118699.288,2679,0,2679
2025.01.14,08:30:00,118699.288,118716.480037804,118622.236,118622.236,2680,0,2680
2025.01.14,08:45:00,118622.236,118652.88379185,118545.184,118545.184,2681,0,2681
2025.01.14,09:00:00,118545.184,118563.623470794,118452.060751671,118468.132,2682,0,2682
2025.01.14,09:15:00,118468.132,118487.770280981,118377.568456966,118391.08,2683,0,2683
2025.01.14,09:30:00,118391.08,118422.386270222,118314.028,118314.028,2684,0,2684
2025.01.14,09:45:00,118314.028,118325.307879063,118220.425416337,118236.976,2685,0,2685
2025.01.14,10:00:00,118236.976,118249.343885719,118159.924,118159.924,2686,0,2686
2025.01.14,10:15:00,118159.924,118176.003595918,118082.872,118082.872,2687,0,2687
2025.01.14,10:30:00,118082.872,118090.483793703,118005.82,118005.82,2688,0,2688
2025.01.14,10:45:00,118005.82,118018.823797991,117909.606087373,117928.768,2689,0,2689
2025.01.14,11:00:00,117928.768,117955.297816396,117851.716,117851.716,2690,0,2690
2025.01.14,11:15:00,117851.716,117878.773093796,117774.476485757,117774.664,2691,0,2691
2025.01.14,11:30:00,117774.664,117786.19530164,117697.612,117697.612,2692,0,2692
2025.01.14,11:45:00,117697.612,117730.88974894,117620.56,117620.56,2693,0,2693
2025.01.14,12:00:00,117620.56,117635.743731884,117539.447952378,117543.508,2694,0,2694
2025.01.14,12:15:00,117543.508,117544.226829982,117466.456,117466.456,2695,0,2695
2025.01.14,12:30:00,117466.456,117497.046360366,117376.299746219,117389.404,2696,0,2696
2025.01.14,12:45:00,117389.404,117414.314528229,117312.352,117312.352,2697,0,2697
2025.01.14,13:00:00,117312.352,117321.950243543,117235.3,117235.3,2698,0,2698
2025.01.14,13:15:00,117235.3,117271.868839858,117158.248,117158.248,2699,0,2699
2025.01.14,13:30:00,117158.248,117174.693736826,117081.196,117081.196,2700,0,2700
2025.01.14,13:45:00,117081.196,117106.648958802,117004.144,117004.144,2701,0,2701
2025.01.14,14:00:00,117004.144,117038.705406578,116918.703854054,116927.092,2702,0,2702
2025.01.14,14:15:00,116927.092,116942.951021402,116838.912879398,116850.04,2703,0,2703
2025.01.14,14:30:00,116850.04,116871.904343463,116772.988,116772.988,2704,0,2704
2025.01.14,14:45:00,116772.988,116791.590551553,116675.355874509,116695.936,2705,0,2705
2025.01.14,15:00:00,116695.936,116701.415485588,116618.884,116618.884,2706,0,2706
2025.01.14,15:15:00,116618.884,116633.941955563,116524.975331608,116541.832,2707,0,2707
2025.01.14,15:30:00,116541.832,116553.556324667,116464.78,116464.78,2708,0,2708
2025.01.14,15:45:00,116464.78,116465.136694324,116381.302189356,116387.728,2709,0,2709
2025.01.14,16:00:00,116387.728,116421.130960979,116292.647727194,116310.676,2710,0,2710
2025.01.14,16:15:00,116310.676,116324.391078412,116216.730014485,116233.624,2711,0,2711
2025.01.14,16:30:00,116233.624,116235.607470816,116138.8452286,116156.572,2712,0,2712
2025.01.14,16:45:00,116156.572,116190.33797681,116079.52,116079.52,2713,0,2713
2025.01.14,17:00:00,116079.52,116108.864265202,116002.468,116002.468,2714,0,2714
2025.01.14,17:15:00,116002.468,116017.473338142,115925.416,115925.416,2715,0,2715
2025.01.14,17:30:00,115925.416,115942.703368483,115848.364,115848.364,2716,0,2716
2025.01.14,17:45:00,115848.364,115885.032760087,115764.477078998,115771.312,2717,0,2717
2025.01.14,18:00:00,115771.312,115809.616214243,115680.493141863,115694.26,2718,0,2718
2025.01.14,18:15:00,115694.26,115744.966082575,115683.039766875,115738.215714286,2719,0,2719
2025.01.14,18:30:00,115738.215714286,115784.366306953,115738.215714286,115782.171428571,2720,0,2720
2025.01.14,18:45:00,115782.171428571,115846.930682881,115782.171428571,115826.127142857,2721,0,2721
2025.01.14,19:00:00,115826.127142857,115881.528394431,115824.049943333,115870.082857143,2722,0,2722
2025.01.14,19:15:00,115870.082857143,115917.230969862,115870.082857143,115914.038571429,2723,0,2723
2025.01.14,19:30:00,115914.038571429,115961.585568001,115912.767777409,115957.994285714,2724,0,2724
2025.01.14,19:45:00,115957.994285714,116008.352120019,115956.535376416,116001.95,2725,0,2725
2025.01.14,20:00:00,116001.95,116054.233189638,116001.95,116045.905714286,2726,0,2726
2025.01.14,20:15:00,116045.905714286,116107.233033644,116037.665515569,116089.861428571,2727,0,2727
2025.01.14,20:30:00,116089.861428571,116135.260750086,116079.843311444,116133.817142857,2728,0,2728
2025.01.14,20:45:00,116133.817142857,116198.470754912,116133.817142857,116177.772857143,2729,0,2729
2025.01.14,21:00:00,116177.772857143,116226.856293775,116170.867951406,116221.728571429,2730,0,2730
2025.01.14,21:15:00,116221.728571429,116286.853454911,116221.728571429,116265.684285714,2731,0,2731
2025.01.14,21:30:00,116265.684285714,116321.702582151,116265.684285714,116309.64,2732,0,2732
2025.01.14,21:45:00,116309.64,116368.768377298,116309.158954651,116353.595714286,2733,0,2733
2025.01.14,22:00:00,116353.595714286,116408.727400864,116344.39205666,116397.551428571,2734,0,2734
2025.01.14,22:15:00,116397.551428571,116455.557711305,116394.178522452,116441.507142857,2735,0,2735
2025.01.14,22:30:00,116441.507142857,116490.362505435,116434.467720682,116485.462857143,2736,0,2736
2025.01.14,22:45:00,116485.462857143,116539.227318618,116485.462857143,116529.418571429,2737,0,2737
2025.01.14,23:00:00,116529.418571429,116591.266085671,116529.418571429,116573.374285714,2738,0,2738
2025.01.14,23:15:00,116573.374285714,116638.916688147,116573.374285714,116617.33,2739,0,2739
2025.01.14,23:30:00,116617.33,116671.658218772,116617.33,116661.285714286,2740,0,2740
2025.01.14,23:45:00,116661.285714286,116706.284590278,116656.280388135,116705.241428571,2741,0,2741
2025.01.15,00:00:00,116705.241428571,116767.876887768,116703.330400551,116749.197142857,2742,0,2742
2025.01.15,00:15:00,116749.197142857,116812.130571155,116749.197142857,116793.152857143,2743,0,2743
2025.01.15,00:30:00,116793.152857143,116840.926484387,116787.090122657,116837.108571429,2744,0,2744
2025.01.15,00:45:00,116837.108571429,116891.02895961,116828.219048628,116881.064285714,2745,0,2745
2025.01.15,01:00:00,116881.064285714,116939.002943357,116880.02394167,116925.02,2746,0,2746
2025.01.15,01:15:00,116925.02,116979.49189262,116925.02,116968.975714286,2747,0,2747
2025.01.15,01:30:00,116968.975714286,117026.95827928,116968.975714286,117012.931428571,2748,0,2748
2025.01.15,01:45:00,117012.931428571,117066.292996206,117012.931428571,117056.887142857,2749,0,2749
2025.01.15,02:00:00,117056.887142857,117114.272061624,117056.887142857,117100.842857143,2750,0,2750
2025.01.15,02:15:00,117100.842857143,117145.623514161,117100.842857143,117144.798571429,2751,0,2751
2025.01.15,02:30:00,117144.798571429,117194.472218013,117138.541912909,117188.754285714,2752,0,2752
2025.01.15,02:45:00,117188.754285714,117244.251444069,117183.873024279,117232.71,2753,0,2753
2025.01.15,03:00:00,117232.71,117278.255180265,117231.914949572,117276.665714286,2754,0,2754
2025.01.15,03:15:00,117276.665714286,117334.153503389,117275.558344967,117320.621428571,2755,0,2755
2025.01.15,03:30:00,117320.621428571,117376.083595426,117316.601644533,117364.577142857,2756,0,2756
2025.01.15,03:45:00,117364.577142857,117411.956326316,117364.577142857,117408.532857143,2757,0,2757
2025.01.15,04:00:00,117408.532857143,117469.234220362,117408.532857143,117452.488571429,2758,0,2758
2025.01.15,04:15:00,117452.488571429,117504.159911948,117452.488571429,117496.444285714,2759,0,2759
2025.01.15,04:30:00,117496.444285714,117561.603120351,117491.085851004,117540.4,2760,0,2760
2025.01.15,04:45:00,117540.4,117587.582300051,117535.627073631,117584.355714286,2761,0,2761
2025.01.15,05:00:00,117584.355714286,117649.335717095,117584.355714286,117628.311428571,2762,0,2762
2025.01.15,05:15:00,117628.311428571,117681.772381469,117619.650641093,117672.267142857,2763,0,2763
2025.01.15,05:30:00,117672.267142857,117736.728426684,117672.267142857,117716.222857143,2764,0,2764
2025.01.15,05:45:00,117716.222857143,117777.749012761,117712.973561162,117760.178571429,2765,0,2765
2025.01.15,06:00:00,117760.178571429,117806.671437245,117760.178571429,117804.134285714,2766,0,2766
2025.01.15,06:15:00,117804.134285714,117851.22048523,117803.6585739,117848.09,2767,0,2767
2025.01.15,06:30:00,117848.09,117899.167235429,117848.09,117892.045714286,2768,0,2768
2025.01.15,06:45:00,117892.045714286,117938.272218464,117887.57719193,117936.001428571,2769,0,2769
2025.01.15,07:00:00,117936.001428571,117987.0512186,117936.001428571,117979.957142857,2770,0,2770
2025.01.15,07:15:00,117979.957142857,118035.393766259,117967.179229354,118023.912857143,2771,0,2771
2025.01.15,07:30:00,118023.912857143,118075.009384164,118011.512391588,118067.868571429,2772,0,2772
2025.01.15,07:45:00,118067.868571429,118120.850575088,118067.868571429,118111.824285714,2773,0,2773
2025.01.15,08:00:00,118111.824285714,118159.689818102,118111.824285714,118155.78,2774,0,2774
2025.01.15,08:15:00,118155.78,118160.178765244,118058.536545455,118058.536545455,2775,0,2775
2025.01.15,08:30:00,118058.536545455,118079.917651337,117935.552439995,117961.293090909,2776,0,2776
2025.01.15,08:45:00,117961.293090909,117998.259621511,117840.224462248,117864.049636364,2777,0,2777
2025.01.15,09:00:00,117864.049636364,117901.808156818,117741.504386816,117766.806181818,2778,0,2778
2025.01.15,09:15:00,117766.806181818,117792.162279927,117666.977182397,117669.562727273,2779,0,2779
2025.01.15,09:30:00,117669.562727273,117673.987529727,117572.319272727,117572.319272727,2780,0,2780
2025.01.15,09:45:00,117572.319272727,117617.867489321,117465.908744653,117475.075818182,2781,0,2781
2025.01.15,10:00:00,117475.075818182,117491.160796628,117368.534213515,117377.832363636,2782,0,2782
2025.01.15,10:15:00,117377.832363636,117384.958411731,117280.588909091,117280.588909091,2783,0,2783
2025.01.15,10:30:00,117280.588909091,117291.225631778,117183.345454545,117183.345454545,2784,0,2784
2025.01.15,10:45:00,117183.345454545,117189.687693684,117086.102,117086.102,2785,0,2785
2025.01.15,11:00:00,117086.102,117107.60155209,116976.776503592,116988.858545455,2786,0,2786
2025.01.15,11:15:00,116988.858545455,116992.985664539,116879.901143376,116891.615090909,2787,0,2787
2025.01.15,11:30:00,116891.615090909,116910.046264138,116794.371636364,116794.371636364,2788,0,2788
2025.01.15,11:45:00,116794.371636364,116824.637779414,116690.077499247,116697.128181818,2789,0,2789
2025.01.15,12:00:00,116697.128181818,116699.130541658,116599.884727273,116599.884727273,2790,0,2790
2025.01.15,12:15:00,116599.884727273,116642.308463298,116476.505558054,116502.641272727,2791,0,2791
2025.01.15,12:30:00,116502.641272727,116519.773320421,116405.397818182,116405.397818182,2792,0,2792
2025.01.15,12:45:00,116405.397818182,116432.689655243,116301.226802532,116308.154363636,2793,0,2793
2025.01.15,13:00:00,116308.154363636,116313.360068984,116210.910909091,116210.910909091,2794,0,2794
2025.01.15,13:15:00,116210.910909091,116227.711167649,116113.667454545,116113.667454545,2795,0,2795
2025.01.15,13:30:00,116113.667454545,116113.83987586,116014.78233838,116016.424,2796,0,2796
2025.01.15,13:45:00,116016.424,116045.455703731,115919.180545455,115919.180545455,2797,0,2797
2025.01.15,14:00:00,115919.180545455,115928.592534503,115793.964404401,115821.937090909,2798,0,2798
2025.01.15,14:15:00,115821.937090909,115834.074749473,115720.422151113,115724.693636364,2799,0,2799
2025.01.15,14:30:00,115724.693636364,115743.721626973,115612.32725525,115627.450181818,2800,0,2800
2025.01.15,14:45:00,115627.450181818,115674.905266605,115530.206727273,115530.206727273,2801,0,2801
2025.01.15,15:00:00,115530.206727273,115543.908510516,115432.963272727,115432.963272727,2802,0,2802
2025.01.15,15:15:00,115432.963272727,115467.773838388,115335.719818182,115335.719818182,2803,0,2803
2025.01.15,15:30:00,115335.719818182,115381.041539719,115236.164948203,115238.476363636,2804,0,2804
2025.01.15,15:45:00,115238.476363636,115241.510434288,115123.869110917,115141.232909091,2805,0,2805
2025.01.15,16:00:00,115141.232909091,115156.349075923,115024.304875748,115043.989454545,2806,0,2806
2025.01.15,16:15:00,115043.989454545,115049.589865555,114946.746,114946.746,2807,0,2807
2025.01.15,16:30:00,114946.746,114950.089800728,114849.502545455,114849.502545455,2808,0,2808
2025.01.15,16:45:00,114849.502545455,114887.192236028,114752.259090909,114752.259090909,2809,0,2809
2025.01.15,17:00:00,114752.259090909,114774.030925344,114634.449308075,114655.015636364,2810,0,2810
2025.01.15,17:15:00,114655.015636364,114672.887554689,114529.232238429,114557.772181818,2811,0,2811
2025.01.15,17:30:00,114557.772181818,114577.248566362,114435.399096991,114460.528727273,2812,0,2812
2025.01.15,17:45:00,114460.528727273,114489.819740275,114347.971365278,114363.285272727,2813,0,2813
2025.01.15,18:00:00,114363.285272727,114366.470938834,114266.041818182,114266.041818182,2814,0,2814
2025.01.15,18:15:00,114266.041818182,114298.708420196,114152.878407237,114168.798363636,2815,0,2815
2025.01.15,18:30:00,114168.798363636,114205.312685298,114071.554909091,114071.554909091,2816,0,2816
2025.01.15,18:45:00,114071.554909091,114073.731931772,113945.562345569,113974.311454545,2817,0,2817
2025.01.15,19:00:00,113974.311454545,114001.211770226,113848.2401482,113877.068,2818,0,2818
2025.01.15,19:15:00,113877.068,113919.604681192,113769.699179266,113779.824545455,2819,0,2819
2025.01.15,19:30:00,113779.824545455,113822.302596551,113682.581090909,113682.581090909,2820,0,2820
2025.01.15,19:45:00,113682.581090909,113714.746391809,113585.337636364,113585.337636364,2821,0,2821
2025.01.15,20:00:00,113585.337636364,113625.820762022,113488.094181818,113488.094181818,2822,0,2822
2025.01.15,20:15:00,113488.094181818,113499.226963668,113390.850727273,113390.850727273,2823,0,2823
2025.01.15,20:30:00,113390.850727273,113399.336364757,113293.607272727,113293.607272727,2824,0,2824
2025.01.15,20:45:00,113293.607272727,113314.265049331,113196.363818182,113196.363818182,2825,0,2825
2025.01.15,21:00:00,113196.363818182,113216.668726763,113076.274576957,113099.120363636,2826,0,2826
2025.01.15,21:15:00,113099.120363636,113102.065655686,113001.876909091,113001.876909091,2827,0,2827
2025.01.15,21:30:00,113001.876909091,113021.851065585,112904.633454545,112904.633454545,2828,0,2828
2025.01.15,21:45:00,112904.633454545,112949.993406261,112807.39,112807.39,2829,0,2829
2025.01.15,22:00:00,112807.39,112833.536694693,112807.39,112832.754788732,2830,0,2830
2025.01.15,22:15:00,112832.754788732,112863.617936633,112832.754788732,112858.119577465,2831,0,2831
2025.01.15,22:30:00,112858.119577465,112894.771426514,112858.119577465,112883.484366197,2832,0,2832
2025.01.15,22:45:00,112883.484366197,112917.223024725,112880.670541568,112908.84915493,2833,0,2833
2025.01.15,23:00:00,112908.84915493,112942.137462361,112905.780938379,112934.213943662,2834,0,2834
2025.01.15,23:15:00,112934.213943662,112962.798999328,112928.494685205,112959.578732394,2835,0,2835
2025.01.15,23:30:00,112959.578732394,112989.819054869,112959.578732394,112984.943521127,2836,0,2836
2025.01.15,23:45:00,112984.943521127,113010.840464699,112984.943521127,113010.308309859,2837,0,2837
2025.01.16,00:00:00,113010.308309859,113046.923793825,113010.308309859,113035.673098592,2838,0,2838
2025.01.16,00:15:00,113035.673098592,113061.906601296,113035.673098592,113061.037887324,2839,0,2839
2025.01.16,00:30:00,113061.037887324,113091.554249353,113061.037887324,113086.402676056,2840,0,2840
2025.01.16,00:45:00,113086.402676056,113120.839947158,113078.934496823,113111.767464789,2841,0,2841
2025.01.16,01:00:00,113111.767464789,113145.527467478,113111.767464789,113137.132253521,2842,0,2842
2025.01.16,01:15:00,113137.132253521,113162.89773354,113132.577944164,113162.497042254,2843,0,2843
2025.01.16,01:30:00,113162.497042254,113189.782517973,113162.479509322,113187.861830986,2844,0,2844
2025.01.16,01:45:00,113187.861830986,113222.47589325,113183.175049115,113213.226619718,2845,0,2845
